user_id,signup_at,city,segment,discount_acquired,essential_affinity,churn_risk_score
20169,2025-12-14,Pune,standard,True,0.368,0.399
20170,2026-03-19,Bengaluru,discount_hunter,True,0.352,0.77
20171,2026-02-21,Hyderabad,habitual,False,0.766,0.102
20172,2026-04-15,Delhi,standard,True,0.537,0.476
20173,2026-02-27,Bengaluru,habitual,False,0.786,0.358
20174,2026-03-26,Bengaluru,standard,False,0.556,0.389
20175,2026-04-30,Bengaluru,standard,False,0.573,0.465
20176,2026-04-19,Pune,habitual,False,0.756,0.163
20177,2026-03-30,Bengaluru,discount_hunter,True,0.487,0.654
20178,2025-12-20,Kolkata,discount_hunter,True,0.457,0.409
20179,2025-12-21,Pune,standard,False,0.493,0.492
20180,2026-02-18,Mumbai,habitual,False,0.798,0.316
20181,2026-03-19,Hyderabad,habitual,False,0.875,0.205
20182,2026-03-21,Hyderabad,discount_hunter,True,0.551,0.276
20183,2026-04-11,Bengaluru,standard,False,0.49,0.269
20184,2025-12-09,Pune,standard,False,0.466,0.499
20185,2025-12-22,Bengaluru,churn_risk,False,0.269,0.859
20186,2025-12-17,Delhi,standard,True,0.539,0.485
20187,2026-02-26,Delhi,churn_risk,False,0.387,0.876
20188,2026-03-15,Mumbai,habitual,False,0.684,0.121
20189,2025-12-11,Pune,habitual,False,0.799,0.167
20190,2026-04-26,Pune,standard,False,0.534,0.356
20191,2026-01-14,Mumbai,churn_risk,False,0.376,0.573
20192,2026-03-19,Kolkata,standard,True,0.477,0.425
20193,2026-04-05,Kolkata,standard,False,0.609,0.621
20194,2025-11-27,Bengaluru,standard,False,0.518,0.472
20195,2026-04-25,Hyderabad,standard,True,0.347,0.204
20196,2026-05-14,Pune,discount_hunter,True,0.561,0.665
20197,2026-05-12,Mumbai,standard,True,0.446,0.643
20198,2025-12-16,Delhi,habitual,False,0.618,0.373
20199,2026-01-30,Chennai,discount_hunter,True,0.365,0.374
20200,2026-01-01,Kolkata,habitual,False,0.756,0.226
20201,2026-02-10,Delhi,discount_hunter,True,0.389,0.616
20202,2026-05-15,Chennai,standard,False,0.567,0.308
20203,2026-04-07,Mumbai,discount_hunter,True,0.463,0.418
20204,2026-04-08,Hyderabad,standard,False,0.571,0.487
20205,2026-02-04,Kolkata,habitual,False,0.839,0.205
20206,2026-05-08,Hyderabad,discount_hunter,True,0.581,0.487
20207,2026-05-05,Chennai,discount_hunter,True,0.476,0.405
20208,2026-04-15,Chennai,standard,False,0.726,0.638
20209,2026-04-16,Chennai,standard,False,0.525,0.42
20210,2026-03-18,Chennai,churn_risk,False,0.285,0.819
20211,2025-12-08,Pune,churn_risk,False,0.272,0.711
20212,2026-01-11,Bengaluru,habitual,False,0.762,0.05
20213,2026-04-08,Delhi,standard,False,0.453,0.439
20214,2026-01-18,Kolkata,standard,False,0.582,0.58
20215,2025-12-22,Kolkata,churn_risk,False,0.442,0.821
20216,2026-05-10,Bengaluru,standard,False,0.567,0.539
20217,2026-02-16,Chennai,discount_hunter,True,0.484,0.412
20218,2026-04-24,Pune,standard,True,0.556,0.405
20219,2026-01-11,Delhi,discount_hunter,True,0.447,0.518
20220,2026-01-24,Kolkata,standard,False,0.641,0.438
20221,2026-01-21,Pune,standard,False,0.595,0.421
20222,2026-01-27,Bengaluru,standard,False,0.474,0.425
20223,2026-02-07,Mumbai,churn_risk,False,0.194,0.99
20224,2026-01-13,Bengaluru,discount_hunter,True,0.61,0.615
20225,2026-04-16,Delhi,habitual,False,0.792,0.271
20226,2026-01-18,Chennai,churn_risk,False,0.457,0.703
20227,2026-02-08,Delhi,standard,False,0.446,0.589
20228,2026-04-24,Kolkata,churn_risk,False,0.299,0.695
20229,2026-02-07,Hyderabad,standard,True,0.602,0.599
20230,2025-11-22,Mumbai,standard,False,0.526,0.322
20231,2025-11-21,Mumbai,habitual,False,0.707,0.166
20232,2026-02-07,Kolkata,churn_risk,False,0.485,0.713
20233,2026-03-17,Pune,discount_hunter,True,0.487,0.544
20234,2026-05-09,Hyderabad,standard,False,0.567,0.656
20235,2025-12-14,Mumbai,churn_risk,False,0.456,0.814
20236,2026-02-26,Kolkata,discount_hunter,True,0.403,0.573
20237,2026-01-12,Mumbai,discount_hunter,True,0.502,0.569
20238,2026-02-10,Kolkata,habitual,False,0.876,0.245
20239,2026-02-08,Pune,standard,False,0.643,0.46
20240,2026-01-16,Chennai,standard,False,0.517,0.625
20241,2025-11-24,Bengaluru,habitual,False,0.736,0.304
20242,2025-12-04,Kolkata,standard,False,0.492,0.414
20243,2026-02-23,Bengaluru,habitual,False,0.709,0.232
20244,2025-12-31,Hyderabad,habitual,False,0.678,0.153
20245,2026-01-18,Chennai,habitual,False,0.708,0.305
20246,2025-12-07,Bengaluru,discount_hunter,True,0.55,0.389
20247,2025-11-29,Delhi,standard,False,0.486,0.415
20248,2025-12-13,Kolkata,habitual,False,0.813,0.294
20249,2026-01-27,Pune,standard,False,0.69,0.4
20250,2025-12-20,Mumbai,standard,False,0.429,0.536
20251,2026-01-01,Pune,standard,False,0.562,0.4
20252,2026-01-14,Hyderabad,standard,False,0.562,0.444
20253,2026-01-12,Kolkata,habitual,False,0.774,0.374
20254,2025-11-22,Kolkata,standard,True,0.559,0.616
20255,2025-12-12,Mumbai,churn_risk,False,0.373,0.99
20256,2026-05-11,Kolkata,standard,False,0.686,0.532
20257,2026-03-21,Pune,standard,False,0.658,0.431
20258,2025-12-13,Chennai,discount_hunter,True,0.456,0.656
20259,2026-01-11,Mumbai,standard,True,0.563,0.275
20260,2026-01-28,Kolkata,discount_hunter,True,0.529,0.508
20261,2026-05-03,Mumbai,discount_hunter,True,0.379,0.377
20262,2026-04-28,Mumbai,habitual,False,0.786,0.212
20263,2026-04-08,Hyderabad,standard,False,0.429,0.383
20264,2025-12-10,Kolkata,standard,False,0.621,0.683
20265,2026-02-17,Delhi,churn_risk,False,0.348,0.638
20266,2026-02-16,Kolkata,churn_risk,False,0.297,0.888
20267,2026-03-15,Kolkata,discount_hunter,True,0.504,0.464
20268,2026-04-22,Bengaluru,standard,True,0.565,0.485
20269,2026-01-17,Mumbai,habitual,False,0.572,0.225
20270,2026-03-01,Pune,discount_hunter,True,0.333,0.384
20271,2026-01-07,Chennai,standard,False,0.535,0.431
20272,2025-12-28,Delhi,churn_risk,False,0.23,0.824
20273,2026-01-16,Bengaluru,churn_risk,False,0.339,0.66
20274,2026-04-02,Pune,standard,False,0.616,0.265
20275,2026-02-07,Delhi,standard,True,0.586,0.6
20276,2026-03-23,Kolkata,standard,False,0.507,0.282
20277,2026-03-25,Pune,habitual,False,0.687,0.05
20278,2026-01-25,Kolkata,habitual,False,0.758,0.44
20279,2026-05-11,Mumbai,discount_hunter,True,0.429,0.52
20280,2025-11-29,Bengaluru,habitual,False,0.579,0.454
20281,2026-05-01,Mumbai,standard,False,0.496,0.307
20282,2025-11-22,Hyderabad,standard,False,0.583,0.516
20283,2026-01-28,Pune,standard,False,0.44,0.472
20284,2026-04-18,Pune,habitual,False,0.798,0.261
20285,2026-03-24,Delhi,churn_risk,False,0.322,0.779
20286,2026-01-17,Mumbai,standard,False,0.711,0.505
20287,2026-04-29,Bengaluru,discount_hunter,True,0.444,0.571
20288,2025-12-15,Hyderabad,standard,False,0.65,0.617
20289,2026-03-21,Kolkata,discount_hunter,True,0.481,0.552
20290,2026-02-22,Pune,standard,True,0.431,0.26
20291,2025-12-28,Bengaluru,standard,False,0.568,0.417
20292,2026-05-05,Bengaluru,habitual,False,0.61,0.05
20293,2026-04-07,Kolkata,discount_hunter,True,0.358,0.481
20294,2025-11-22,Bengaluru,standard,True,0.613,0.613
20295,2025-12-06,Kolkata,standard,False,0.579,0.309
20296,2025-12-01,Pune,habitual,False,0.666,0.256
20297,2026-02-03,Chennai,discount_hunter,True,0.468,0.442
20298,2026-02-04,Mumbai,standard,False,0.523,0.454
20299,2026-03-31,Pune,standard,False,0.499,0.673
20300,2026-03-22,Mumbai,discount_hunter,True,0.432,0.432
20301,2025-11-23,Hyderabad,standard,True,0.537,0.548
20302,2026-02-14,Kolkata,standard,False,0.527,0.424
20303,2026-04-11,Pune,standard,True,0.526,0.443
20304,2026-05-01,Chennai,habitual,False,0.737,0.208
20305,2026-01-12,Chennai,churn_risk,False,0.474,0.825
20306,2025-11-28,Hyderabad,discount_hunter,True,0.586,0.369
20307,2025-12-18,Delhi,discount_hunter,True,0.538,0.217
20308,2026-01-21,Hyderabad,habitual,False,0.764,0.213
20309,2026-02-08,Chennai,standard,False,0.511,0.369
20310,2026-01-23,Bengaluru,churn_risk,False,0.302,0.748
20311,2025-12-07,Kolkata,standard,False,0.537,0.261
20312,2026-01-21,Mumbai,discount_hunter,True,0.5,0.497
20313,2026-01-12,Mumbai,standard,False,0.502,0.287
20314,2026-02-16,Pune,habitual,False,0.596,0.327
20315,2025-12-05,Delhi,churn_risk,False,0.475,0.842
20316,2026-04-12,Kolkata,churn_risk,False,0.367,0.728
20317,2026-02-04,Pune,churn_risk,False,0.469,0.903
20318,2026-01-17,Kolkata,discount_hunter,True,0.469,0.454
20319,2026-05-03,Kolkata,habitual,False,0.798,0.25
20320,2026-04-04,Kolkata,standard,False,0.586,0.561
20321,2025-12-15,Kolkata,habitual,False,0.807,0.264
20322,2025-12-17,Delhi,standard,False,0.606,0.307
20323,2025-11-21,Hyderabad,habitual,False,0.708,0.223
20324,2026-03-01,Hyderabad,standard,False,0.55,0.568
20325,2026-01-23,Pune,churn_risk,False,0.517,0.625
20326,2026-01-27,Hyderabad,discount_hunter,True,0.458,0.507
20327,2026-02-20,Chennai,standard,False,0.585,0.416
20328,2026-02-26,Bengaluru,discount_hunter,True,0.522,0.771
20329,2025-11-21,Delhi,discount_hunter,True,0.535,0.583
20330,2025-12-10,Kolkata,churn_risk,False,0.365,0.99
20331,2026-04-12,Kolkata,standard,False,0.633,0.443
20332,2026-05-11,Kolkata,habitual,False,0.724,0.292
20333,2026-04-20,Pune,standard,True,0.413,0.557
20334,2026-05-03,Delhi,churn_risk,False,0.386,0.762
20335,2026-02-12,Kolkata,churn_risk,False,0.408,0.99
20336,2026-04-18,Pune,standard,False,0.525,0.415
20337,2026-04-28,Hyderabad,standard,False,0.552,0.448
20338,2026-04-30,Chennai,standard,False,0.56,0.484
20339,2025-12-17,Kolkata,standard,False,0.638,0.424
20340,2025-12-17,Delhi,standard,False,0.584,0.44
20341,2026-02-01,Mumbai,discount_hunter,True,0.608,0.777
20342,2026-02-19,Pune,habitual,False,0.647,0.323
20343,2026-05-12,Mumbai,habitual,False,0.666,0.436
20344,2026-01-17,Pune,discount_hunter,True,0.532,0.552
20345,2026-04-19,Pune,discount_hunter,True,0.532,0.35
20346,2026-04-29,Hyderabad,standard,False,0.626,0.375
20347,2026-05-13,Hyderabad,discount_hunter,True,0.454,0.329
20348,2025-12-25,Bengaluru,discount_hunter,True,0.415,0.484
20349,2026-01-03,Hyderabad,standard,False,0.525,0.47
20350,2025-12-30,Pune,standard,True,0.365,0.255
20351,2026-04-02,Bengaluru,discount_hunter,True,0.552,0.412
20352,2026-03-24,Chennai,standard,False,0.504,0.45
20353,2026-02-02,Pune,standard,False,0.482,0.401
20354,2025-12-07,Chennai,habitual,False,0.731,0.268
20355,2026-02-22,Mumbai,churn_risk,False,0.486,0.732
20356,2026-04-01,Bengaluru,discount_hunter,True,0.528,0.348
20357,2026-02-14,Chennai,discount_hunter,True,0.457,0.46
20358,2026-01-08,Hyderabad,standard,False,0.599,0.528
20359,2026-03-07,Mumbai,discount_hunter,True,0.516,0.472
20360,2026-03-19,Hyderabad,standard,False,0.679,0.69
20361,2026-03-07,Delhi,churn_risk,False,0.467,0.755
20362,2026-04-27,Pune,habitual,False,0.695,0.265
20363,2026-01-16,Chennai,habitual,False,0.723,0.266
20364,2026-03-10,Delhi,churn_risk,False,0.397,0.922
20365,2026-04-23,Kolkata,churn_risk,False,0.228,0.718
20366,2025-12-29,Hyderabad,standard,True,0.307,0.531
20367,2026-01-10,Chennai,standard,False,0.561,0.54
20368,2025-11-29,Hyderabad,habitual,False,0.782,0.05
20369,2026-01-27,Delhi,standard,False,0.773,0.456
20370,2025-11-29,Delhi,standard,False,0.539,0.524
20371,2026-04-04,Hyderabad,standard,False,0.53,0.459
20372,2025-12-06,Hyderabad,habitual,False,0.816,0.487
20373,2026-03-25,Mumbai,habitual,False,0.636,0.3
20374,2026-03-05,Hyderabad,standard,False,0.701,0.499
20375,2026-05-17,Pune,habitual,False,0.647,0.302
20376,2026-01-22,Mumbai,standard,False,0.585,0.544
20377,2026-01-22,Hyderabad,churn_risk,False,0.388,0.805
20378,2026-01-03,Bengaluru,standard,False,0.444,0.424
20379,2026-02-25,Bengaluru,churn_risk,False,0.347,0.758
20380,2025-12-30,Hyderabad,churn_risk,False,0.301,0.683
20381,2025-12-11,Delhi,habitual,False,0.682,0.208
20382,2026-05-10,Pune,discount_hunter,True,0.569,0.391
20383,2026-03-23,Kolkata,standard,False,0.402,0.391
20384,2025-12-12,Mumbai,standard,False,0.388,0.667
20385,2026-03-12,Chennai,standard,False,0.542,0.362
20386,2026-01-14,Pune,habitual,False,0.617,0.176
20387,2025-12-23,Pune,churn_risk,False,0.44,0.643
20388,2026-02-13,Delhi,standard,False,0.548,0.691
20389,2026-04-11,Delhi,habitual,False,0.793,0.193
20390,2025-11-21,Chennai,discount_hunter,True,0.336,0.302
20391,2026-01-23,Hyderabad,habitual,False,0.735,0.234
20392,2026-05-05,Delhi,habitual,False,0.932,0.05
20393,2026-01-30,Hyderabad,habitual,False,0.774,0.347
20394,2025-12-08,Delhi,habitual,False,0.77,0.05
20395,2026-02-06,Hyderabad,standard,False,0.63,0.535
20396,2026-03-23,Chennai,habitual,False,0.678,0.198
20397,2026-05-19,Pune,habitual,False,0.683,0.249
20398,2026-03-14,Bengaluru,standard,False,0.452,0.354
20399,2025-11-30,Bengaluru,habitual,False,0.736,0.36
20400,2026-04-15,Bengaluru,habitual,False,0.928,0.177
20401,2026-04-10,Bengaluru,habitual,False,0.772,0.05
20402,2026-03-18,Hyderabad,habitual,False,0.595,0.05
20403,2026-05-01,Delhi,standard,False,0.498,0.491
20404,2026-04-08,Pune,discount_hunter,True,0.537,0.627
20405,2026-01-01,Kolkata,standard,False,0.572,0.429
20406,2026-02-04,Hyderabad,habitual,False,0.705,0.196
20407,2026-02-20,Bengaluru,habitual,False,0.66,0.129
20408,2026-02-16,Delhi,habitual,False,0.628,0.242
20409,2026-03-15,Pune,discount_hunter,True,0.367,0.495
20410,2026-03-27,Kolkata,discount_hunter,True,0.6,0.473
20411,2025-12-09,Delhi,standard,False,0.571,0.288
20412,2026-03-03,Delhi,habitual,False,0.803,0.05
20413,2025-11-27,Kolkata,standard,True,0.564,0.253
20414,2026-02-21,Pune,discount_hunter,True,0.497,0.375
20415,2026-02-04,Mumbai,churn_risk,False,0.367,0.671
20416,2025-12-28,Chennai,habitual,False,0.689,0.245
20417,2026-05-18,Chennai,standard,False,0.45,0.303
20418,2026-01-06,Pune,standard,False,0.493,0.48
20419,2025-12-01,Kolkata,standard,False,0.418,0.599
20420,2026-01-24,Delhi,habitual,False,0.627,0.376
20421,2026-04-06,Mumbai,churn_risk,False,0.383,0.91
20422,2025-11-22,Chennai,habitual,False,0.684,0.176
20423,2026-02-17,Mumbai,churn_risk,False,0.374,0.825
20424,2026-02-04,Pune,standard,True,0.647,0.456
20425,2026-04-25,Delhi,standard,False,0.607,0.53
20426,2025-11-21,Mumbai,habitual,False,0.739,0.171
20427,2025-11-24,Delhi,standard,False,0.446,0.42
20428,2026-03-02,Delhi,standard,False,0.46,0.446
20429,2025-12-23,Hyderabad,standard,False,0.497,0.541
20430,2026-03-27,Bengaluru,habitual,False,0.659,0.441
20431,2026-01-10,Kolkata,standard,True,0.386,0.448
20432,2026-03-02,Hyderabad,churn_risk,False,0.502,0.798
20433,2025-11-27,Mumbai,discount_hunter,True,0.499,0.452
20434,2026-03-25,Mumbai,discount_hunter,True,0.528,0.746
20435,2026-02-22,Hyderabad,standard,False,0.52,0.354
20436,2025-11-21,Mumbai,standard,False,0.573,0.329
20437,2026-01-07,Chennai,discount_hunter,True,0.471,0.513
20438,2025-12-01,Chennai,standard,False,0.631,0.547
20439,2025-11-29,Chennai,habitual,False,0.778,0.132
20440,2026-03-26,Chennai,standard,False,0.529,0.49
20441,2026-02-06,Mumbai,habitual,False,0.606,0.221
20442,2026-04-14,Pune,habitual,False,0.623,0.196
20443,2026-01-06,Bengaluru,habitual,False,0.679,0.154
20444,2026-03-30,Delhi,discount_hunter,True,0.488,0.466
20445,2026-03-11,Pune,standard,False,0.455,0.198
20446,2026-03-20,Mumbai,standard,False,0.526,0.382
20447,2026-04-19,Hyderabad,standard,False,0.629,0.725
20448,2026-03-28,Bengaluru,discount_hunter,True,0.549,0.47
20449,2026-04-04,Hyderabad,standard,False,0.521,0.339
20450,2026-04-03,Kolkata,churn_risk,False,0.379,0.936
20451,2026-02-09,Delhi,standard,False,0.645,0.589
20452,2026-03-31,Hyderabad,standard,False,0.662,0.538
20453,2026-04-21,Chennai,habitual,False,0.745,0.28
20454,2026-04-02,Kolkata,standard,False,0.619,0.38
20455,2026-03-10,Chennai,standard,True,0.622,0.504
20456,2025-12-04,Bengaluru,standard,False,0.532,0.453
20457,2026-02-07,Delhi,habitual,False,0.673,0.277
20458,2025-12-02,Hyderabad,standard,False,0.62,0.431
20459,2025-12-09,Kolkata,standard,False,0.658,0.35
20460,2026-01-25,Delhi,standard,False,0.501,0.592
20461,2026-02-12,Pune,discount_hunter,True,0.424,0.491
20462,2026-02-23,Bengaluru,discount_hunter,True,0.438,0.362
20463,2026-05-02,Chennai,standard,False,0.406,0.456
20464,2026-04-07,Kolkata,churn_risk,False,0.244,0.766
20465,2026-02-05,Chennai,standard,True,0.431,0.399
20466,2026-01-20,Mumbai,churn_risk,False,0.362,0.624
20467,2026-03-29,Pune,churn_risk,False,0.335,0.97
20468,2026-01-09,Pune,habitual,False,0.667,0.05
20469,2026-04-29,Chennai,standard,False,0.53,0.31
20470,2026-04-10,Hyderabad,churn_risk,False,0.488,0.83
20471,2026-03-23,Hyderabad,habitual,False,0.738,0.244
20472,2026-01-04,Chennai,standard,False,0.542,0.46
20473,2026-03-12,Hyderabad,churn_risk,False,0.423,0.852
20474,2026-04-17,Pune,habitual,False,0.657,0.21
20475,2025-12-03,Hyderabad,habitual,False,0.716,0.274
20476,2025-12-22,Chennai,habitual,False,0.651,0.585
20477,2026-02-21,Delhi,churn_risk,False,0.229,0.719
20478,2026-01-24,Bengaluru,habitual,False,0.696,0.197
20479,2026-03-28,Bengaluru,churn_risk,False,0.372,0.724
20480,2026-02-01,Bengaluru,standard,False,0.51,0.383
20481,2026-05-19,Bengaluru,habitual,False,0.809,0.083
20482,2026-01-13,Kolkata,habitual,False,0.723,0.406
20483,2026-01-24,Hyderabad,standard,False,0.596,0.49
20484,2025-11-21,Delhi,standard,False,0.443,0.326
20485,2026-01-04,Delhi,standard,False,0.641,0.572
20486,2026-01-02,Mumbai,standard,False,0.585,0.274
20487,2026-04-07,Hyderabad,discount_hunter,True,0.609,0.558
20488,2026-01-20,Pune,standard,False,0.64,0.465
20489,2025-12-27,Mumbai,discount_hunter,True,0.328,0.461
20490,2026-01-16,Mumbai,churn_risk,False,0.286,0.892
20491,2026-03-02,Delhi,discount_hunter,True,0.393,0.466
20492,2026-04-11,Pune,discount_hunter,True,0.492,0.334
20493,2026-05-16,Bengaluru,habitual,False,0.798,0.079
20494,2025-11-29,Bengaluru,churn_risk,False,0.359,0.852
20495,2026-04-21,Mumbai,discount_hunter,True,0.504,0.352
20496,2026-01-30,Delhi,standard,False,0.475,0.358
20497,2026-04-15,Hyderabad,discount_hunter,True,0.425,0.457
20498,2025-11-27,Mumbai,discount_hunter,True,0.513,0.363
20499,2026-03-13,Pune,discount_hunter,True,0.554,0.451
20500,2026-05-07,Pune,standard,False,0.592,0.406
20501,2025-11-28,Mumbai,habitual,False,0.665,0.074
20502,2026-04-12,Hyderabad,churn_risk,False,0.319,0.728
20503,2025-12-11,Delhi,churn_risk,False,0.327,0.733
20504,2026-05-16,Bengaluru,standard,True,0.563,0.55
20505,2026-04-03,Delhi,habitual,False,0.851,0.503
20506,2026-05-03,Chennai,standard,False,0.535,0.347
20507,2026-05-01,Pune,discount_hunter,True,0.486,0.377
20508,2026-01-16,Pune,standard,False,0.631,0.277
20509,2026-02-03,Delhi,churn_risk,False,0.425,0.542
20510,2026-03-25,Chennai,habitual,False,0.774,0.253
20511,2025-12-22,Hyderabad,standard,False,0.551,0.423
20512,2026-01-15,Mumbai,standard,False,0.582,0.478
20513,2025-12-08,Delhi,habitual,False,0.735,0.153
20514,2026-04-29,Hyderabad,habitual,False,0.6,0.132
20515,2026-01-04,Hyderabad,discount_hunter,True,0.4,0.429
20516,2026-02-02,Mumbai,habitual,False,0.686,0.369
20517,2026-02-10,Hyderabad,habitual,False,0.664,0.172
20518,2026-01-27,Hyderabad,standard,True,0.494,0.558
20519,2026-04-10,Mumbai,standard,False,0.712,0.437
20520,2026-05-04,Hyderabad,standard,False,0.575,0.574
20521,2026-03-04,Pune,standard,True,0.646,0.59
20522,2026-04-20,Mumbai,discount_hunter,True,0.299,0.562
20523,2025-12-10,Bengaluru,standard,False,0.689,0.475
20524,2026-05-13,Kolkata,discount_hunter,True,0.393,0.732
20525,2025-12-11,Bengaluru,standard,False,0.677,0.4
20526,2025-12-02,Chennai,standard,True,0.503,0.296
20527,2025-11-25,Pune,standard,False,0.459,0.605
20528,2026-01-03,Pune,standard,False,0.597,0.284
20529,2026-04-20,Bengaluru,standard,False,0.441,0.369
20530,2026-01-14,Kolkata,churn_risk,False,0.362,0.916
20531,2026-04-12,Chennai,standard,False,0.429,0.297
20532,2026-02-05,Bengaluru,habitual,False,0.914,0.224
20533,2025-12-09,Delhi,churn_risk,False,0.306,0.817
20534,2026-02-14,Mumbai,standard,False,0.603,0.345
20535,2026-01-01,Hyderabad,habitual,False,0.743,0.065
20536,2026-01-12,Bengaluru,discount_hunter,True,0.527,0.448
20537,2026-02-22,Delhi,standard,False,0.515,0.465
20538,2026-04-12,Pune,standard,False,0.579,0.428
20539,2026-03-06,Kolkata,discount_hunter,True,0.645,0.483
20540,2025-12-31,Kolkata,standard,False,0.545,0.393
20541,2026-03-30,Mumbai,standard,False,0.503,0.483
20542,2026-03-26,Hyderabad,standard,False,0.479,0.412
20543,2026-01-02,Pune,standard,False,0.568,0.461
20544,2026-04-23,Mumbai,churn_risk,False,0.348,0.383
20545,2026-04-21,Hyderabad,churn_risk,False,0.338,0.531
20546,2026-03-09,Bengaluru,churn_risk,False,0.381,0.716
20547,2026-01-13,Kolkata,standard,False,0.486,0.794
20548,2026-01-23,Hyderabad,churn_risk,False,0.378,0.74
20549,2026-02-08,Chennai,discount_hunter,True,0.408,0.306
20550,2025-12-24,Mumbai,habitual,False,0.806,0.239
20551,2026-01-15,Mumbai,discount_hunter,True,0.375,0.591
20552,2025-12-15,Chennai,discount_hunter,True,0.43,0.417
20553,2025-12-18,Chennai,standard,True,0.692,0.464
20554,2026-04-03,Kolkata,habitual,False,0.67,0.418
20555,2025-12-14,Delhi,habitual,False,0.674,0.134
20556,2026-02-13,Mumbai,standard,True,0.529,0.594
20557,2026-02-06,Pune,standard,False,0.613,0.178
20558,2025-11-29,Mumbai,habitual,False,0.592,0.155
20559,2026-04-19,Hyderabad,habitual,False,0.751,0.17
20560,2026-05-17,Kolkata,discount_hunter,True,0.357,0.635
20561,2026-03-15,Bengaluru,discount_hunter,True,0.611,0.492
20562,2026-03-21,Bengaluru,habitual,False,0.68,0.241
20563,2026-01-01,Bengaluru,standard,False,0.32,0.373
20564,2026-04-21,Delhi,habitual,False,0.847,0.185
20565,2026-04-11,Bengaluru,standard,False,0.629,0.445
20566,2026-02-07,Chennai,discount_hunter,True,0.421,0.32
20567,2026-03-28,Pune,habitual,False,0.63,0.196
20568,2026-05-11,Hyderabad,churn_risk,False,0.29,0.754
20569,2026-03-09,Mumbai,standard,True,0.47,0.641
20570,2025-12-26,Kolkata,discount_hunter,True,0.516,0.633
20571,2026-01-19,Mumbai,habitual,False,0.78,0.401
20572,2025-12-24,Chennai,standard,False,0.366,0.243
20573,2026-01-19,Mumbai,habitual,False,0.698,0.353
20574,2026-04-30,Hyderabad,standard,False,0.569,0.443
20575,2025-12-25,Delhi,standard,False,0.452,0.626
20576,2026-04-30,Pune,habitual,False,0.789,0.195
20577,2026-01-11,Mumbai,standard,False,0.379,0.288
20578,2026-02-18,Pune,standard,True,0.499,0.304
20579,2026-02-24,Pune,standard,False,0.613,0.236
20580,2025-12-13,Chennai,standard,True,0.532,0.418
20581,2025-12-24,Chennai,standard,False,0.464,0.376
20582,2026-01-14,Hyderabad,standard,True,0.576,0.412
20583,2025-12-01,Delhi,habitual,False,0.623,0.215
20584,2026-04-05,Kolkata,habitual,False,0.79,0.314
20585,2026-02-27,Delhi,standard,False,0.445,0.279
20586,2026-04-22,Pune,habitual,False,0.812,0.164
20587,2026-04-25,Chennai,standard,False,0.629,0.542
20588,2026-01-22,Mumbai,standard,False,0.716,0.375
20589,2026-04-17,Pune,habitual,False,0.676,0.269
20590,2025-12-02,Bengaluru,habitual,False,0.737,0.407
20591,2026-02-06,Chennai,standard,False,0.446,0.67
20592,2026-03-20,Bengaluru,standard,False,0.663,0.381
20593,2026-02-12,Chennai,habitual,False,0.702,0.282
20594,2026-04-03,Hyderabad,standard,False,0.665,0.361
20595,2026-04-24,Delhi,discount_hunter,True,0.567,0.414
20596,2026-02-05,Kolkata,discount_hunter,True,0.465,0.324
20597,2026-01-09,Pune,standard,False,0.55,0.576
20598,2026-03-05,Pune,discount_hunter,True,0.473,0.449
20599,2026-04-26,Hyderabad,churn_risk,False,0.378,0.793
20600,2026-05-17,Hyderabad,churn_risk,False,0.38,0.682
20601,2026-04-16,Hyderabad,standard,False,0.463,0.329
20602,2026-01-04,Kolkata,churn_risk,False,0.394,0.917
20603,2025-12-27,Chennai,standard,False,0.579,0.564
20604,2026-03-04,Mumbai,standard,False,0.428,0.4
20605,2026-02-01,Bengaluru,standard,True,0.671,0.641
20606,2026-03-10,Bengaluru,standard,True,0.376,0.471
20607,2026-05-06,Pune,standard,False,0.579,0.301
20608,2026-02-27,Bengaluru,standard,False,0.499,0.304
20609,2026-01-23,Delhi,discount_hunter,True,0.396,0.439
20610,2026-04-26,Delhi,habitual,False,0.692,0.05
20611,2026-02-08,Delhi,habitual,False,0.663,0.198
20612,2026-03-09,Kolkata,habitual,False,0.805,0.325
20613,2025-12-15,Delhi,standard,False,0.387,0.304
20614,2026-02-20,Chennai,habitual,False,0.639,0.05
20615,2026-02-05,Mumbai,discount_hunter,True,0.483,0.394
20616,2025-12-13,Pune,standard,False,0.456,0.638
20617,2025-12-29,Pune,churn_risk,False,0.365,0.824
20618,2026-03-27,Pune,habitual,False,0.757,0.183
20619,2025-12-23,Kolkata,habitual,False,0.628,0.255
20620,2025-12-14,Pune,habitual,False,0.628,0.371
20621,2025-12-01,Chennai,discount_hunter,True,0.362,0.566
20622,2025-11-25,Pune,discount_hunter,True,0.38,0.377
20623,2026-02-07,Delhi,discount_hunter,True,0.534,0.262
20624,2026-02-16,Mumbai,standard,False,0.528,0.646
20625,2026-03-13,Delhi,standard,False,0.479,0.705
20626,2026-03-04,Kolkata,standard,True,0.425,0.324
20627,2026-02-25,Mumbai,churn_risk,False,0.324,0.737
20628,2026-05-19,Mumbai,standard,True,0.507,0.494
20629,2026-01-04,Kolkata,standard,False,0.388,0.49
20630,2026-03-29,Hyderabad,standard,False,0.565,0.381
20631,2025-12-05,Hyderabad,habitual,False,0.639,0.252
